Cell,Number,Slice,Date,Sample,donor_id,Mouse date of birth,Mouse age,Mouse genotype,Targeted layer,Inferred layer,Cre,Exon reads,Intron reads,Intergenic reads,Sequencing batch,Number of genes detected,RNA family,BICCN_cluster_label,RNA type confidence,RNA type top-3,ALMVISp top-3,Length (bp),Yield (pgµl),User,Hold Time (min),Soma depth (µm),Soma depth (4x),Cortical thickness (4x),Cortical thickness (µm),Traced,Exclusion reasons,AP Fano factor,AP amplitude (mV),AP amplitude adaptation index,AP amplitude average adaptation index,AP coefficient of variation,AP threshold (mV),AP width (ms),Afterdepolarization (mV),Afterhyperpolarization (mV),Burstiness,ISI Fano factor,ISI adaptation index,ISI average adaptation index,ISI coefficient of variation,Input resistance (MOhm),Latency (ms),Latency @ +20pA current (ms),Max number of APs,Membrane time constant (ms),Rebound (mV),Rebound number of APs,Resting membrane potential (mV),Rheobase (pA),Sag area (mV*s),Sag ratio,Sag time (s),Spike frequency adaptation,Upstroke-to-downstroke ratio,Wildness,BICCN_ontology_term_id,BICCN_subclass_label,disease_ontology_term_id,assay_ontology_term_id,tissue_ontology_term_id,cell_type_ontology_term_id,development_stage_ontology_term_id,self_reported_ethnicity_ontology_term_id,sex_ontology_term_id,is_primary_data,organism_ontology_term_id,suspension_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage
20190318_sample_6,681,20190318_slice_6,2019-03-18,Sample 6,mouse_LQFGN,2018-12-19,89,Sst-IRES-Cre/wt; Ai9/wt,2/3,5,SST+,747650,49125,65348,7,4264,Sst,Sst Calb2,0.86,"Sst Calb2 (85.7%), Sst Hpse (9.9%)","Sst Calb2 Pdlim5 (61.0%), Sst Hpse Cbln4 (30.0%), Sst Hpse Sema3c (9.0%)",1516.0,101.73,Fede,55.0,597.6,218.2,532.1,1468.596,y,nan,0.7513473844825211,88.62888440489769,0.8920925503816128,0.9852423713682787,0.11628568873377455,-41.799154132604606,0.920000000000004,4.348341375589372,-8.526407182216643,0.0,0.00164859893486276,1.5041551246537381,1.1821428225442956,0.25988045457542625,285.6920497454704,62.88000000000002,33.08,25,25.05418184599147,6.081000988536773,0,-57.92298538088797,40.0,50.380938817411796,1.2507070790600885,0.4417200000000001,0.7857142857142857,2.2343432407573145,0.0,ILX:0770152,Sst neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000056,na,PATO:0000383,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,12 weeks
20190320_sample_4,682,20190320_slice_3,2019-03-20,Sample 4,mouse_MHJIR,2018-12-30,80,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT-,453552,28451,31984,7,5086,IT,L6 IT_2,0.58,"L6 IT_2 (58.4%), L5 IT_4 (9.7%), L6 CT Cpa6 (8.7%)","L6 IT VISp Penk Fst (64.0%), L6 IT VISp Penk Col27a1 (32.0%)",1543.0,166.16,Fede,20.0,1183.5,428.5,454.0,1253.04,y,nan,1.150042384917458,84.59207043051721,0.7410553976004167,1.0011746630208722,0.15410623013128547,-37.83026337623596,1.4800000000000368,0.0,-6.212294101715088,0.6856677524429966,0.0007978002476269088,2.055555555555553,2.001988019592872,0.18145560024073404,207.8925778145591,188.16000000000003,59.68000000000002,25,9.992852631145183,0.8528870067878529,0,-72.99304965138434,46.66666666666666,0.0,1.0778242110174876,0.0,0.7857142857142857,3.909176925898679,0.0,ILX:0770158,L6 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000055,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,11 weeks
20190320_sample_5,683,20190320_slice_4,2019-03-20,Sample 5,mouse_MHJIR,2018-12-30,80,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT-,1031788,54616,71186,7,5276,CT,L6 CT Cpa6,0.62,"L6 CT Cpa6 (62.1%), L6 CT Pou3f2 (16.3%), L6b Col6a1 (6.6%)","L6 CT ALM Cpa6 (93.0%), L6 CT VISp Krt80 Sla (5.0%)",1544.0,149.7,Fede,7.0,1172.9,432.7,522.4,1441.8239999999998,y,nan,1.1206803841723876,83.23248848319055,0.9143412082263064,0.9812920259213052,0.14018138637070396,-31.653303653001785,1.0799999999999976,0.9999535977840424,-11.478997766971588,0.26438188494492026,0.0014134147826086972,1.4291091593475542,1.0936796786688845,0.1983174290033604,182.75563158343238,48.88000000000001,30.48000000000001,17,10.730346443406171,2.4956497412064635,0,-66.66784613281486,120.0,40.816549632996285,1.1606456853746496,0.4064800000000001,0.8888888888888888,2.3393713142658465,0.0,ILX:0770162,L6 CT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000055,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,11 weeks
20190320_sample_6,684,20190320_slice_5,2019-03-20,Sample 6,mouse_MHJIR,2018-12-30,80,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT-,710272,943756,91216,7,9149,CT,L6 CT Cpa6,0.8,"L6 CT Cpa6 (80.4%), L6 CT Grp (17.9%)","L6 CT ALM Cpa6 (64.0%), L6 CT VISp Ctxn3 Sla (36.0%)",1726.0,503.46,Fede,12.0,1059.8,374.5,467.0,1288.92,y,nan,1.8920838876054344,82.6940108090639,0.7468743024591578,0.9644425611689412,0.1883596919239306,-52.10771411657333,1.4399999999999968,0.0,-1.431744545698166,0.21074964639321053,0.001824110282952895,1.6565507031828277,1.1684569901502282,0.18645488925421985,262.81046649813646,18.200000000000006,11.999999999999995,12,9.679754688289767,2.8411315698469792,0,-73.30868618935347,50.0,15.453329610824625,1.08861407785579,0.1276,0.7142857142857143,2.705694104197203,0.0,ILX:0770162,L6 CT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000055,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,11 weeks
20190320_sample_9,685,20190320_slice_7,2019-03-20,Sample 9,mouse_MHJIR,2018-12-30,80,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT-,773993,923105,154769,7,9589,IT,L6 IT_2,0.94,"L6 IT_2 (93.9%), L6 CT Cpa6 (2.0%)","L6 IT VISp Penk Col27a1 (65.0%), L6 IT VISp Penk Fst (29.0%), L6 IT ALM Oprk1 (4.0%)",1951.0,189.52,Fede,10.0,1513.7,525.7,574.7,1586.172,nan,nan,5.767899499240192,85.26246249675752,0.7461001944444345,1.0001566528868349,0.33439197531735937,-37.529662251472466,1.2399999999999909,0.0,-5.497194826602937,0.7148437215335619,0.0021428066552613787,1.7961165048543677,1.7779477855187868,0.3132206935954053,197.5597217679024,51.64000000000002,28.840000000000003,28,8.031804389757076,0.7082273483058827,0,-70.1472555488348,100.0,0.0,1.0757308822415237,0.0,0.6875,3.57818283344005,0.0,ILX:0770158,L6 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000055,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,11 weeks
20190321_sample_2,686,20190321_slice_2,2019-03-21,Sample 2,mouse_ZBEEF,2018-12-30,81,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT-,174031,39120,28675,7,1882,low quality,nan,,nan,nan,1522.0,45.5,Fede,10.0,1147.1,418.4,526.7,1453.692,nan,nan,0.6660460893359279,86.06179803609848,0.9175928987610876,0.9865483062387888,0.10243794393227408,-29.519129544496536,1.7199999999999993,0.0,-11.011667549610136,0.2115702479338845,0.001164331470365003,1.2870886075949368,1.05353222229058,0.17357005687645408,350.6908935631315,93.08000000000004,42.96,16,15.567782100182939,3.0185904515059363,0,-60.6940474718809,40.0,0.0,1.045970618567832,0.0,0.7777777777777778,3.4505766771159716,0.0,nan,nan,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000003,MmusDv:0000055,na,PATO:0000384,True,NCBITaxon:10090,cell,native cell,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,11 weeks
20190321_sample_4,687,20190321_slice_4,2019-03-21,Sample 4,mouse_ZBEEF,2018-12-30,81,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT-,1399254,959266,206563,7,10619,IT,L6 IT_1,0.98,L6 IT_1 (98.3%),"L6 IT VISp Penk Fst (89.0%), L6 IT VISp Col18a1 (11.0%)",2024.0,246.77,Fede,10.0,1007.5,368.8,484.2,1336.392,y,nan,4.965354276457141,99.99826550483705,0.934190738465462,0.9932540674258876,0.2825515799130645,-46.20557650923729,1.7600000000000393,0.0,-1.7737075686454773,0.4881889763779528,0.0026082465183109587,2.2181677018633543,1.2578604776913778,0.2738711330947547,171.0686220328014,187.88,70.40000000000002,18,12.767479005997266,0.7124073137411386,0,-69.75151340216398,43.15789473684212,0.0,1.0460591814660307,0.0,0.7,5.1404957961469115,0.0,ILX:0770158,L6 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000055,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,11 weeks
20190321_sample_6,688,20190321_slice_6,2019-03-21,Sample 6,mouse_ZBEEF,2018-12-30,81,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT-,706148,40844,52710,7,4395,CT,L6 CT Cpa6,0.62,"L6 CT Cpa6 (61.7%), L6 CT Grp (20.3%), L6b Col6a1 (12.0%)","L6 CT VISp Ctxn3 Sla (70.0%), L6 CT ALM Cpa6 (30.0%)",1561.0,118.83,Fede,10.0,1138.3,411.4,538.8,1487.088,y,nan,3.5028720067868715,83.31293612718581,0.7225714722878859,0.9207152299109168,0.2639968743513993,-35.00007092952728,1.36,0.0,-4.719190299510956,0.0,0.00598213096519555,1.6656686626746515,1.299059397790543,0.2930147411630802,131.99264203508687,51.00000000000002,25.04000000000001,9,7.291452626987258,1.197096238899192,0,-59.103993685543536,80.0,0.0,1.1013350508943258,0.0,0.8,3.519084887314777,0.0,ILX:0770162,L6 CT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000055,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,11 weeks
20190322_sample_1,689,20190322_slice_1,2019-03-22,Sample 1,mouse_SHPMA,2018-12-30,82,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT-,2048589,712756,94526,7,12372,IT,L6 IT_1,0.99,L6 IT_1 (98.6%),L6 IT VISp Penk Fst (100.0%),2098.0,518.72,Fede,10.0,1009.6,371.7,457.8,1263.528,y,nan,0.9352906354898292,87.79515698552132,0.8576434661569393,0.9854656027213059,0.11601347300620796,-34.629836678504944,2.1200000000000108,0.0,-1.1326111853122711,0.4061519146264911,0.00361600876892512,2.308843537414965,1.4352556756189476,0.2610052724381029,205.1664520390332,193.52,67.72,12,14.16586463337301,0.8773196608196514,0,-60.173313381522895,21.33333333333334,0.0,1.0731060635847909,0.0,0.7142857142857143,5.920795582540461,0.0,ILX:0770158,L6 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000055,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,11 weeks
20190322_sample_2,690,20190322_slice_2,2019-03-22,Sample 2,mouse_SHPMA,2018-12-30,82,Viaat-Cre/wt; Ai9/wt,2/3,2/3,VIAAT-,1290714,1039499,147216,7,8866,IT,L2/3 IT_3,0.82,"L2/3 IT_3 (81.7%), L2/3 IT_1 (5.0%), L5 ET_2 (3.9%)","L2/3 IT VISp Agmat (73.0%), L2/3 IT VISp Rrad (25.0%)",2137.0,152.68,Fede,10.0,240.6,86.7,551.6,1522.4160000000002,y,nan,1.567300336306431,92.71639585494995,0.6965475674903855,0.9944962707734646,0.14743904476199876,-34.305892884731286,1.5999999999999903,0.0,-2.5184936821460724,0.5332671300893741,0.005239726894862341,5.431095406360426,2.340415984025355,0.3213448271374349,80.59279442578556,105.48000000000002,60.56,12,11.06988717310281,0.09297053999385696,0,-65.02563491910696,184.61538461538458,0.0,1.0259571256704394,0.0,0.7142857142857143,5.343425815693218,0.0,ILX:0770156,L2/3 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000055,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,11 weeks
20190322_sample_4,692,20190322_slice_4,2019-03-22,Sample 4,mouse_SHPMA,2018-12-30,82,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT+,2320562,52925,76570,7,9592,CT,L6 CT Cpa6,0.77,"L6 CT Cpa6 (77.3%), L6 CT Grp (12.3%), L5 IT_1 (4.0%)",L6 CT ALM Cpa6 (100.0%),1882.0,381.5,Fede,10.0,1079.3,399.5,494.8,1365.648,y,nan,4.49567014381801,91.01384878158571,0.9251711659225892,0.9873646003312242,0.3083873438507713,-35.192430019378655,1.36,0.0,-5.788084119558334,0.3512195121951221,0.0016160308929340835,1.4113372093023258,1.09314080428121,0.240248445400608,110.9626392597954,68.32000000000002,31.48000000000001,22,7.941458534348191,0.6975498112043255,0,-61.3599560044706,120.0,0.0,1.0888563149059585,0.0,0.75,3.3857025869110613,0.0,ILX:0770162,L6 CT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000055,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,11 weeks
20190325_sample_1,693,20190325_slice_1,2019-03-25,Sample 1,mouse_VTQGY,2018-12-01,114,Viaat-Cre/wt; Ai9/wt,2/3,2/3,VIAAT+,870275,41713,56227,7,4906,Lamp5,Lamp5 Pdlim5_2,0.58,"Lamp5 Pdlim5_2 (57.6%), Lamp5 Slc35d3 (36.4%), Lamp5 Lhx6 (4.9%)","Lamp5 Lsp1 (94.0%), Lamp5 Plch2 Dock5 (6.0%)",1621.0,131.34,Fede,30.0,397.7,146.3,574.6,1585.896,y,nan,5.457704970110836,75.35040751099585,0.9316785227144568,0.9810467529893084,0.3409761369329748,-33.29896926879883,1.4000000000000123,0.0,-11.979952454566956,0.3102272727272725,0.014490257087477894,1.3951849677040518,1.141208848582773,0.6148836095828432,177.27597013426316,137.12000000000003,12.6,15,9.659388370709289,3.3123615391470977,0,-48.210482704639425,22.66666666666666,0.0,1.0618552237145256,0.0,0.4,3.4464867729432958,0.0,ILX:0770149,Lamp5 neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000065,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,16 weeks
20190325_sample_2,694,20190325_slice_2,2019-03-25,Sample 2,mouse_VTQGY,2018-12-01,114,Viaat-Cre/wt; Ai9/wt,6,5,VIAAT-,243908,39380,38955,7,2317,low quality,nan,,nan,nan,1542.0,56.05,Fede,31.0,1033.8,379.0,521.8,1440.168,nan,mismatch (FS firing but excitatory RNA),0.3460093384426501,74.5965652167797,0.949002622455456,0.9970940830728152,0.07814141853267279,-39.93043676018715,0.4800000000000082,0.0,-18.157903105020523,0.0,2.669762513532841e-05,1.1862745098039218,1.1546680544784018,0.062280923817536214,114.6773725748062,8.480000000000002,6.280000000000008,88,3.8895639754244336,1.0229246118007325,0,-63.8549146682024,173.33333333333337,0.0,1.057895078154211,0.0,0.9333333333333332,1.0981475066291415,0.0,nan,nan,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000003,MmusDv:0000065,na,PATO:0000384,True,NCBITaxon:10090,cell,native cell,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,16 weeks
20190325_sample_3,695,20190325_slice_3,2019-03-25,Sample 3,mouse_VTQGY,2018-12-01,114,Viaat-Cre/wt; Ai9/wt,6,5,VIAAT-,1221441,1747886,177736,7,11314,IT,L6 IT_1,0.93,"L6 IT_1 (92.6%), L5 IT_3 (6.7%)",L6 IT VISp Penk Fst (99.0%),2022.0,345.8,Fede,10.0,1260.7,469.9,631.1,1741.836,y,nan,0.5876145762778203,84.54316481947899,0.9601786427054484,0.9844478585385722,0.09810119282675256,-26.989378035068512,1.8400000000000083,0.0,-7.32886791229248,0.11339285714285716,0.0010014365105779073,1.173960021609941,1.1046553701950703,0.13792365902680626,133.49629345660406,100.84000000000002,70.28000000000002,12,9.511006517219826,0.5076747627560678,0,-59.87553026676178,120.0,0.0,1.0638736880643052,0.0,0.7142857142857143,4.6484034845826185,0.0,ILX:0770158,L6 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000065,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,16 weeks
20190325_sample_4,696,20190325_slice_4,2019-03-25,Sample 4,mouse_VTQGY,2018-12-01,114,Viaat-Cre/wt; Ai9/wt,6,5,VIAAT-,2045170,642669,146536,7,13334,CT,L6 CT Cpa6,0.92,"L6 CT Cpa6 (92.1%), L6 CT Pou3f2 (5.6%)","L6 CT ALM Cpa6 (93.0%), L6 CT VISp Ctxn3 Brinp3 (7.0%)",2010.0,591.29,Fede,10.0,1231.4,451.7,616.5,1701.54,y,nan,1.1903224738720375,83.68217013776301,0.8201987841021635,0.9802259189744468,0.14631830219845998,-30.486488714814183,1.2799999999999756,0.0,-6.5535325556993484,0.0,0.0011489001599268912,1.2230070635721502,1.0530267982979618,0.17184192649649765,154.14251474042734,27.36,16.0,16,7.029775651186888,1.042591766232043,0,-57.519160456210365,100.0,0.0,1.0771677046651935,0.0,0.7777777777777778,2.682387175782341,0.0,ILX:0770162,L6 CT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000065,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,16 weeks
20190325_sample_5,697,20190325_slice_5,2019-03-25,Sample 5,mouse_VTQGY,2018-12-01,114,Viaat-Cre/wt; Ai9/wt,6,5,VIAAT-,648329,662009,130876,7,9647,CT,L6 CT Cpa6,0.64,"L6 CT Cpa6 (63.7%), L6 CT Pou3f2 (19.3%), L6 CT Grp (5.0%)",L6 CT VISp Ctxn3 Brinp3 (100.0%),1767.0,422.12,Fede,35.0,1220.0,451.1,633.6,1748.736,y,nan,1.9383873230270448,87.09315024316311,0.7805545181702974,0.9193632623894944,0.17629603078813572,-25.91310627758503,1.2400000000000049,0.0,-9.010633453726767,0.13387978142076495,0.005601739873393129,1.6738305941845766,1.5187518351865736,0.2968306867383254,130.73794023754698,19.72,10.92,10,4.892697257884182,0.5618279533076702,0,-56.321628603339185,160.0,0.0,1.0569414847856355,0.0,0.6666666666666666,3.4265937340583776,0.0,ILX:0770162,L6 CT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000065,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,16 weeks
20190325_sample_6,698,20190325_slice_6,2019-03-25,Sample 6,mouse_VTQGY,2018-12-01,114,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT-,909740,976758,119137,7,9732,CT,L6 CT Pou3f2,0.53,"L6 CT Pou3f2 (53.3%), L6b Col6a1 (28.3%), L6 CT Cpa6 (14.4%)","L6 CT ALM Nxph2 Sla (87.0%), L6 CT ALM Cpa6 (12.0%)",1861.0,322.78,Fede,6.0,1289.1,469.8,601.9,1661.244,y,nan,1.9868204583290132,93.13945472240448,0.8335462194645323,0.9839221266847148,0.1968938607348032,-31.6188745200634,1.36,0.0,-1.9494220614433289,0.2249322493224935,0.0012450857065548267,1.5589041095890408,1.0836335693953296,0.2052122761540864,258.30323134238535,32.040000000000006,16.68,21,8.542185767353546,2.6153361893600082,0,-51.057379307597884,40.0,0.0,1.084372858007208,0.0,0.75,3.5361608030637366,0.0,ILX:0770162,L6 CT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000065,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,16 weeks
20190325_sample_7,699,20190325_slice_7,2019-03-25,Sample 7,mouse_VTQGY,2018-12-01,114,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT-,858644,1090764,209381,7,10725,IT,L6 IT_1,0.9,"L6 IT_1 (89.7%), L4/5 IT_2 (5.4%)","L6 IT VISp Col18a1 (75.0%), L6 IT VISp Penk Fst (21.0%)",1894.0,237.08,Fede,5.0,1252.6,218.2,532.1,1468.596,y,nan,3.936986860395296,82.34000764787197,0.9314230078993938,0.9937413434639896,0.2750285423521707,-24.71075393259525,1.7999999999999958,0.0,-4.446702077984809,0.2583050847457629,0.002027125725826813,1.3843373493975906,1.0903451831479498,0.2403625817382264,257.9097662555675,69.88,32.240000000000016,18,10.144997088047,1.115203569837412,0,-52.68956319838761,40.0,0.0,1.0159895493174884,0.0,0.8888888888888888,4.394728351088143,0.0,ILX:0770158,L6 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000065,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,16 weeks
20190325_sample_9,700,20190325_slice_9,2019-03-25,Sample 9,mouse_VTQGY,2018-12-01,114,Viaat-Cre/wt; Ai9/wt,6,5,VIAAT-,815009,574284,91353,7,8401,CT,L6 CT Cpa6,0.81,"L6 CT Cpa6 (81.1%), L6b Col6a1 (16.9%)",L6 CT ALM Cpa6 (97.0%),1519.0,215.42,Fede,10.0,1196.6,434.5,606.2,1673.112,nan,nan,1.32282923478713,85.29018610715866,0.7770114712743134,0.9163790674362084,0.14383679120735884,-45.06665095686913,1.3999999999999846,0.0,-1.2175925076007843,0.0,0.002874087675245866,1.5286343612334805,1.3995149968968637,0.20023309549933987,180.12246205161014,59.2,27.880000000000013,9,8.616818153792222,2.4307347005305218,0,-65.95221220254898,35.99999999999999,0.0,1.0859909524447666,0.0,0.8,3.037040046340469,0.0,ILX:0770162,L6 CT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000065,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,16 weeks
20190326_sample_1,701,20190326_slice_1,2019-03-26,Sample 1,mouse_MDDFS,2018-12-15,101,Vip-IRES-Cre/wt; Ai9/wt,6,6,VIP-,504868,430308,66054,7,9775,CT,L6 CT Cpa6,0.87,"L6 CT Cpa6 (87.0%), L6 CT Pou3f2 (5.1%), L5 ET_1 (3.9%)","L6 CT ALM Cpa6 (88.0%), L6 CT VISp Ctxn3 Sla (9.0%)",1793.0,395.64,Fede,12.0,1063.9,395.2,519.8,1434.648,y,nan,5.387071536991559,79.65486869215965,0.7436549215102196,0.9491167856684992,0.3448768200453987,-34.767452627420425,1.2000000000000066,0.0,-5.857322365045548,0.0,0.008447231549792891,2.043801652892561,1.3524999600514032,0.3956991652089554,147.6003444616993,56.2,32.92,12,11.436811606429035,1.9464992665654532,0,-65.99403985142708,111.42857142857143,0.0,1.1063816724149949,0.0,1.0,3.0752303244525647,0.0,ILX:0770162,L6 CT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000058,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,14 weeks
20190326_sample_2,702,20190326_slice_2,2019-03-26,Sample 2,mouse_MDDFS,2018-12-15,101,Vip-IRES-Cre/wt; Ai9/wt,2/3,2/3,VIP+,614476,46524,54025,7,5156,Vip,Vip Sncg,0.87,"Vip Sncg (86.6%), Sncg Col14a1 (5.7%), Vip Mybpc1_2 (2.9%)","Vip Col15a1 Pde1a (56.0%), Sncg Vip Itih5 (44.0%)",1613.0,155.76,Fede,20.0,152.1,54.2,487.1,1344.396,nan,nan,4.709830414806259,88.86945247650145,0.7515659561953129,0.9958981990076472,0.29738675917689583,-41.155628859996796,0.9199999999999764,0.0,-3.611117601394653,0.7001127395715894,0.0047398810018387996,3.3137931034482766,1.33786146178674,0.3931114127989328,523.2133824626605,60.12000000000001,22.60000000000001,20,21.35069306362884,2.6154243710677108,0,-60.51005942374468,20.0,24.97665747910737,1.1148492112132842,0.22236,0.5833333333333334,2.500546739071696,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000058,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,14 weeks
20190326_sample_3,703,20190326_slice_3,2019-03-26,Sample 3,mouse_MDDFS,2018-12-15,101,Vip-IRES-Cre/wt; Ai9/wt,6,6,VIP+,861986,51257,60283,7,6158,Vip,Vip Sncg,0.66,"Vip Sncg (65.7%), Sncg Col14a1 (15.6%), Vip Htr1f (12.3%)","Sncg Vip Itih5 (54.0%), Serpinf1 Aqp5 Vip (27.0%), Vip Col15a1 Pde1a (19.0%)",1530.0,196.3,Fede,10.0,1143.2,414.2,515.1,1421.6760000000002,nan,nan,3.392867948774935,94.89331021904944,0.7427959700708807,0.9916597001672436,0.25987512022875403,-45.47106847167015,0.7999999999999952,0.0,-4.2130909860134125,0.6028622540250447,0.0012950467317626698,4.036036036036036,1.3538440657921056,0.2798363607163736,499.72269694010413,14.840000000000005,7.6000000000000085,37,12.99005203826772,2.2623642627756984,0,-63.95769127607347,40.0,0.0,1.0799380946674406,0.0,0.8,2.1309220698109885,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000058,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,14 weeks
20190326_sample_4,704,20190326_slice_4,2019-03-26,Sample 4,mouse_MDDFS,2018-12-15,101,Vip-IRES-Cre/wt; Ai9/wt,6,6,VIP-,633896,683632,104058,7,8069,CT,L6 CT Pou3f2,0.87,"L6 CT Pou3f2 (86.7%), L6 CT Cpa6 (9.6%)","L6 CT ALM Nxph2 Sla (84.0%), L6 CT VISp Ctxn3 Brinp3 (7.0%), L6 CT VISp Krt80 Sla (6.0%)",1880.0,167.86,Fede,10.0,1097.9,411.0,516.6,1425.816,nan,nan,6.378032776554174,93.1616723537445,0.9130329792675644,0.9914674870208684,0.4155328521429322,-41.095487773418434,1.0000000000000009,0.0,-9.992249310016634,0.3969849246231157,0.0012198883305415981,1.8070175438596499,1.1304478806229727,0.27304793416291234,186.49861511339736,53.08000000000001,24.24000000000001,37,9.814741823881842,3.395378276465664,0,-63.80241556912661,49.743589743589745,29.69993726581315,1.167357399238831,0.3018,0.7142857142857143,2.6733151834267863,0.0,ILX:0770162,L6 CT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000058,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,14 weeks
